Date,TCI,GPR
06-01-2011,20.0433009535206,74.08298
07-01-2011,20.429966722858,74.59211
10-01-2011,20.1944889481644,96.13255
11-01-2011,19.1667521810578,89.32767
12-01-2011,19.0364034198294,74.32043
13-01-2011,21.3408895952093,61.53376
14-01-2011,21.1782720082987,66.92056
18-01-2011,20.5284529847775,56.98224
19-01-2011,19.349347568986,62.64032
20-01-2011,19.1612713993071,59.08705
21-01-2011,20.5557590243021,88.97392
24-01-2011,19.8327059926413,106.99508
25-01-2011,19.842825293527,204.19937
26-01-2011,19.9353774863626,113.75102
27-01-2011,19.7926134002245,68.6712
28-01-2011,19.4994777669697,69.63356
31-01-2011,19.5592838185724,89.41901
01-02-2011,18.7264906855274,118.03403
02-02-2011,19.2337010002909,98.82799
03-02-2011,19.6278026770538,113.27952
04-02-2011,19.794265113096,94.64479
07-02-2011,19.6461276875412,59.57856
08-02-2011,19.7311965130459,56.59284
09-02-2011,19.099123242547,86.57847
10-02-2011,19.117967040348,104.04214
11-02-2011,19.4800687523376,97.62649
14-02-2011,19.2302175074443,76.56786
15-02-2011,19.3810719327911,55.57999
16-02-2011,19.4485792788417,62.22503
17-02-2011,19.6051160746978,88.42583
18-02-2011,19.4275771518213,66.45071
22-02-2011,19.3329770601989,163.83025
23-02-2011,21.4327745120289,73.44939
24-02-2011,22.4786856974322,144.02469
25-02-2011,21.8485307032347,137.73669
28-02-2011,21.9970729971366,107.25624
01-03-2011,20.7301484834501,178.95901
02-03-2011,20.6244699097299,126.9994
03-03-2011,20.4885783081667,154.9538
04-03-2011,20.3741236653902,119.61127
07-03-2011,19.9748110362528,138.72427
08-03-2011,20.066061860064,166.00566
09-03-2011,19.8748288626614,199.46643
10-03-2011,19.3118841108311,136.30661
11-03-2011,20.2168070766838,136.77269
14-03-2011,20.2746408665203,87.97813
15-03-2011,20.3771529188867,141.81134
16-03-2011,21.0608988843779,166.35165
17-03-2011,20.9771668582518,116.23045
18-03-2011,20.217512655488,147.79643
21-03-2011,19.9309603286533,151.39047
22-03-2011,19.9344853509699,192.92976
23-03-2011,19.9324026676309,231.28288
24-03-2011,19.7807601768595,144.67995
25-03-2011,19.7337699417769,130.91949
28-03-2011,19.7514883021178,131.84349
29-03-2011,19.8858758763563,196.35419
30-03-2011,18.8926884520328,125.13372
31-03-2011,18.8613501712005,126.22554
01-04-2011,19.0751689717839,125.87757
04-04-2011,19.7546863355228,71.92548
05-04-2011,19.3493472241192,103.40234
06-04-2011,18.8436492161858,130.38829
07-04-2011,18.1680515170194,74.62199
08-04-2011,18.1619276538591,84.77044
11-04-2011,17.6335284923195,98.69049
12-04-2011,17.6207796288405,88.33514
13-04-2011,19.0984795268481,111.53427
14-04-2011,19.0897225002556,110.64944
15-04-2011,19.1217347694901,86.82133
18-04-2011,19.1419167491954,86.9549
19-04-2011,21.3414032004649,96.63266
20-04-2011,21.2138939722409,80.79433
21-04-2011,21.893360396372,117.58607
25-04-2011,21.8020789181828,78.18482
26-04-2011,21.7460456507467,144.02469
27-04-2011,21.8302745885852,124.72569
28-04-2011,21.2227530509615,110.53407
29-04-2011,20.9417745781226,68.87518
02-05-2011,20.3177836564456,115.25686
03-05-2011,20.3310051912484,269.19287
04-05-2011,21.8189945422346,113.01701
05-05-2011,23.4339332070511,101.19861
06-05-2011,25.0019362270655,104.74522
09-05-2011,24.0873469621842,126.043
10-05-2011,23.8226798653439,140.80266
11-05-2011,23.7684821325852,88.72949
12-05-2011,24.5311699097352,80.95889
13-05-2011,24.3567333174024,114.11404
16-05-2011,24.038535899962,87.17284
17-05-2011,24.1168903134835,74.6394
18-05-2011,24.3739994059329,85.31809
19-05-2011,23.6834080419627,150.2536
20-05-2011,23.0317418191471,81.48227
23-05-2011,22.7969305564842,119.93066
24-05-2011,24.1068030470067,134.65721
25-05-2011,23.5530821667656,119.10356
26-05-2011,22.9983900021014,103.62941
27-05-2011,22.9677953716459,94.45203
31-05-2011,23.2304609081314,140.02399
01-06-2011,27.3481925924374,96.12361
02-06-2011,28.1423333024095,86.35474
03-06-2011,27.6283431361646,66.98823
06-06-2011,27.3833743701939,62.42276
07-06-2011,27.4324884381768,106.61983
08-06-2011,27.127912601449,122.13937
09-06-2011,27.5064345244596,101.33382
10-06-2011,27.4227465504071,90.61735
13-06-2011,28.0596267540483,105.76525
14-06-2011,27.7006725655369,43.32728
15-06-2011,27.4662064458419,81.83572
16-06-2011,28.4542898709254,115.51518
17-06-2011,28.2238762175966,77.90611
20-06-2011,27.8388085944618,74.16196
21-06-2011,27.6932826618989,79.22998
22-06-2011,27.7075232255156,56.08185
23-06-2011,27.5789285250828,128.57771
24-06-2011,27.7589336890479,115.04321
27-06-2011,27.583865579259,108.47199
28-06-2011,27.220264499365,66.1735
29-06-2011,27.3526468384575,81.51733
30-06-2011,27.2001835759175,101.40514
01-07-2011,27.1567713910132,88.8176
05-07-2011,27.4368986218964,83.86247
06-07-2011,27.1497478229883,41.54874
07-07-2011,26.9513387795669,93.25922
08-07-2011,27.1778370845591,65.35699
11-07-2011,26.4290513417532,84.93764
12-07-2011,27.9955534246059,75.82986
13-07-2011,27.4456370827758,92.94522
14-07-2011,27.5830604071975,74.88043
15-07-2011,27.8524596966357,91.54486
18-07-2011,27.4771634329503,72.80369
19-07-2011,27.8497570117785,126.49424
20-07-2011,29.0218148436135,92.12239
21-07-2011,28.9152098880179,90.60634
22-07-2011,29.3096086406119,62.43583
25-07-2011,29.0448452566417,83.91838
26-07-2011,28.1108790149597,92.60036
27-07-2011,27.8165124681476,88.66615
28-07-2011,30.5965928421559,101.98327
29-07-2011,29.9184663499762,95.42376
01-08-2011,29.5205699773545,88.1002
02-08-2011,29.1773573425425,90.46024
03-08-2011,29.9015671503676,86.63004
04-08-2011,30.2633230454445,77.03646
05-08-2011,36.9144664094693,51.97544
08-08-2011,36.3562466598476,94.76787
09-08-2011,41.3557792301224,63.13662
10-08-2011,40.1061966170141,44.1141
11-08-2011,39.4011913949996,91.38118
12-08-2011,39.8040650652359,69.30058
15-08-2011,39.3712202649434,131.05658
16-08-2011,40.2980129660268,54.51061
17-08-2011,40.1120764987003,38.83432
18-08-2011,39.40010059,109.44607
19-08-2011,41.30373156,119.64899
22-08-2011,41.1688783642696,143.45766
23-08-2011,40.6117364881767,197.70502
24-08-2011,41.0376227908226,159.73346
25-08-2011,40.6300414558231,109.68767
26-08-2011,40.1644686522282,93.75191
29-08-2011,39.8630530340046,125.17125
30-08-2011,40.4645715320629,61.34385
31-08-2011,40.0296114788398,91.10472
01-09-2011,39.2700612515909,90.60634
02-09-2011,39.1525848206998,105.27228
06-09-2011,39.6836499851731,138.56493
07-09-2011,40.3180868732456,87.8471
08-09-2011,40.3709063601696,99.44562
09-09-2011,39.7327287451914,90.50732
12-09-2011,39.8365946167285,110.15665
13-09-2011,39.2124833775773,111.98429
14-09-2011,38.9967069730495,78.36182
15-09-2011,38.6611761167968,85.37546
16-09-2011,38.1476863990685,72.69948
19-09-2011,37.5946403242352,56.62509
20-09-2011,37.2236050256401,70.64718
21-09-2011,37.0332093756061,102.08763
22-09-2011,37.7084525739125,84.16077
23-09-2011,40.5323598029858,93.08572
26-09-2011,39.9594564330546,73.34098
27-09-2011,39.5312099601548,86.86113
28-09-2011,40.3418522171085,55.8494
29-09-2011,39.3149227121219,93.68878
30-09-2011,38.8469875401348,68.4011
03-10-2011,38.9172215109646,92.01577
04-10-2011,39.6756195030137,73.61262
05-10-2011,38.8631847684222,66.10445
06-10-2011,38.5829517221462,86.47266
07-10-2011,39.6517664534577,74.47611
10-10-2011,39.0448378755417,55.35139
11-10-2011,39.2440619404745,85.24991
12-10-2011,38.5649034651126,137.25085
13-10-2011,38.3331405845436,135.98962
14-10-2011,37.894147869544,73.91125
17-10-2011,37.7268612142149,96.44184
18-10-2011,36.400352527943,114.35792
19-10-2011,35.9058520972385,51.13115
20-10-2011,35.0209571600365,72.08697
21-10-2011,34.9111732996148,110.52729
24-10-2011,34.8819771090537,96.52515
25-10-2011,35.6544973549543,82.53283
26-10-2011,35.0767264397177,64.39117
27-10-2011,34.5652550980885,53.97259
28-10-2011,37.2748511816657,51.45736
31-10-2011,36.789423736587,82.71081
01-11-2011,36.8524962504393,80.11047
02-11-2011,38.3398378955666,37.60397
03-11-2011,38.3088675900517,110.41893
04-11-2011,37.9855217067192,111.48065
07-11-2011,37.3132041402504,65.5954
08-11-2011,37.106700595491,82.42171
09-11-2011,36.7669168241697,112.76826
10-11-2011,36.8378408906656,80.24632
11-11-2011,36.7062898225322,66.76
14-11-2011,36.658151249116,95.5948
15-11-2011,36.2442387641242,114.09955
16-11-2011,36.3279623209214,83.44913
17-11-2011,36.1106314593785,108.66276
18-11-2011,35.7466464772036,109.06854
21-11-2011,35.0419916692494,111.56316
22-11-2011,36.7257775288698,58.25148
23-11-2011,36.5572087865452,102.48828
25-11-2011,37.4841543076436,83.1607
28-11-2011,37.1743944544191,105.41831
29-11-2011,38.4812482324768,107.72578
30-11-2011,38.3290944045227,84.24638
01-12-2011,39.0606606390082,104.02568
02-12-2011,38.2877283855873,104.30795
05-12-2011,37.991489655841,97.07158
06-12-2011,37.8272943837848,73.94125
07-12-2011,37.6755296167243,49.84188
08-12-2011,37.4702853192418,87.08117
09-12-2011,37.7320338779319,71.6583
12-12-2011,37.7045661299477,99.59354
13-12-2011,37.0411361267277,89.63419
14-12-2011,37.1309768926254,113.05692
15-12-2011,37.4467872057412,82.23852
16-12-2011,37.2000582823927,118.86456
19-12-2011,36.4729129061749,86.15261
20-12-2011,36.0992985008256,180.24854
21-12-2011,36.8720346840991,80.14276
22-12-2011,36.6331184781865,83.38271
23-12-2011,36.8609379257858,75.76393
27-12-2011,36.5891430699794,68.30036
28-12-2011,36.2593103692287,86.66602
29-12-2011,36.1128901234964,115.5547
30-12-2011,35.0891441084447,125.90362
03-01-2012,35.0767286089356,88.1002
04-01-2012,36.0149667517385,76.94228
05-01-2012,35.1469175477665,82.43947
06-01-2012,34.9458250569084,100.59859
09-01-2012,34.8693070970435,88.39126
10-01-2012,34.3004344751685,66.64337
11-01-2012,34.5058852231328,103.96587
12-01-2012,33.0474047932336,103.84225
13-01-2012,33.0476528528956,98.10171
17-01-2012,32.1996211240704,56.62509
18-01-2012,31.9658404903579,73.85881
19-01-2012,31.9053500087595,103.19526
20-01-2012,31.4386721934844,70.93292
23-01-2012,30.4616202746598,109.54259
24-01-2012,30.3870591095806,103.51774
25-01-2012,30.2527974093331,65.6296
26-01-2012,29.6593507241071,85.76228
27-01-2012,29.2163520520976,58.41665
30-01-2012,28.430337776955,128.42842
31-01-2012,27.8524862216756,69.98383
01-02-2012,27.1779140357924,134.97075
02-02-2012,27.5237139686188,57.81689
03-02-2012,27.6771219949741,102.98138
06-02-2012,27.604004161049,124.92128
07-02-2012,27.2371741373026,142.98854
08-02-2012,26.9966649211971,82.25337
09-02-2012,27.1121742292379,85.78363
10-02-2012,27.8509557134749,68.33391
13-02-2012,28.6849045731442,61.83459
14-02-2012,28.647380764074,80.42072
15-02-2012,28.9356410527802,128.71692
16-02-2012,28.9083024946365,81.79179
17-02-2012,28.8561778403811,49.78809
21-02-2012,28.6956919906547,141.49158
22-02-2012,29.6610790675335,101.1471
23-02-2012,28.6280764904317,68.30036
24-02-2012,28.782077190389,152.73109
27-02-2012,28.655877821118,54.99793
28-02-2012,28.4138421322735,113.57375
29-02-2012,28.8842263948727,146.89879
01-03-2012,27.6576400823242,91.45126
02-03-2012,27.641102571604,99.75541
05-03-2012,27.4024142666777,116.52248
06-03-2012,27.3256077809179,110.78821
07-03-2012,27.9864626871928,138.18359
08-03-2012,28.0439186907072,154.15259
09-03-2012,27.7223392197638,132.37663
12-03-2012,27.6089537258137,71.49427
13-03-2012,27.0693098990788,64.65402
14-03-2012,26.8851227173768,69.1559
15-03-2012,26.9712640678124,64.95231
16-03-2012,26.8217147871509,72.73103
19-03-2012,26.7038211361591,106.99508
20-03-2012,26.6603848012228,104.6074
21-03-2012,26.5854343445175,124.37675
22-03-2012,26.6114321274595,67.60342
23-03-2012,26.8357264759844,93.31177
26-03-2012,26.9179451257955,79.66935
27-03-2012,26.7825088887235,116.36655
28-03-2012,26.794181826665,149.57629
29-03-2012,27.3209424767498,83.44913
30-03-2012,27.9792078585497,103.07346
02-04-2012,27.553047806846,154.47208
03-04-2012,27.4930362969717,134.50101
04-04-2012,27.1229139224408,126.08389
05-04-2012,25.3594527265413,116.87487
09-04-2012,25.2025276726039,126.88358
10-04-2012,25.5221628991693,116.15498
11-04-2012,26.1374694681761,85.70198
12-04-2012,26.4453301826789,136.6749
13-04-2012,26.4380990405094,112.74004
16-04-2012,26.4113145706006,136.9537
17-04-2012,26.2703139841845,117.7453
18-04-2012,26.1971408209859,99.26674
19-04-2012,25.9708395151826,65.09412
20-04-2012,25.7410401404037,100.38084
23-04-2012,25.4076030051754,90.46024
24-04-2012,25.5691740239375,93.36894
25-04-2012,25.4241040040161,83.95103
26-04-2012,25.0216251678407,118.67998
27-04-2012,24.6066811530829,84.50428
30-04-2012,24.5177687509753,99.8546
01-05-2012,24.2807659019956,75.19069
02-05-2012,23.4636289029285,87.57363
03-05-2012,23.0330883076879,101.7632
04-05-2012,23.6045604719727,62.24031
07-05-2012,24.6325565337801,60.38535
08-05-2012,24.9054395672219,84.52482
09-05-2012,25.2175440511004,54.60277
10-05-2012,24.6499072921016,55.44046
11-05-2012,24.1495597562617,110.3075
14-05-2012,23.9040226505793,65.92175
15-05-2012,24.6549405744981,92.65923
16-05-2012,25.0791214614455,67.07111
17-05-2012,26.0170818381529,53.8921
18-05-2012,26.0133733055392,147.14548
21-05-2012,26.8069659551033,59.07185
22-05-2012,27.5058938177939,115.74032
23-05-2012,27.2918845839411,86.14242
24-05-2012,27.4866909029395,113.4441
25-05-2012,27.3024052066415,81.91315
29-05-2012,26.979334955892,91.09561
30-05-2012,27.127161417058,88.28396
31-05-2012,26.7817967403865,91.9212
01-06-2012,26.4141766332922,67.89513
04-06-2012,28.6400770225402,40.61732
05-06-2012,28.4714834226475,67.32861
06-06-2012,28.1601245632441,69.86805
07-06-2012,27.2148806156657,102.94328
08-06-2012,27.0433117021392,92.90913
11-06-2012,26.9495487028147,78.35246
12-06-2012,26.8958906820532,92.01577
13-06-2012,26.5483194371735,99.33882
14-06-2012,26.1573730897614,112.46371
15-06-2012,25.8145604309491,55.38253
18-06-2012,26.1942430184987,102.81924
19-06-2012,26.0204620712515,111.6148
20-06-2012,26.9778125269408,147.88249
21-06-2012,26.6377636602953,73.04449
22-06-2012,27.8568231642839,72.01234
25-06-2012,28.0683210131775,99.96775
26-06-2012,28.9113031989062,129.90462
27-06-2012,28.0638890142716,48.38582
28-06-2012,27.8637970975544,92.01577
29-06-2012,27.7381338556036,80.06206
02-07-2012,32.494290302372,45.31556
03-07-2012,31.6303408267339,77.41548
05-07-2012,31.3088293152406,82.71081
06-07-2012,31.210966283321,62.64903
09-07-2012,31.0774095000769,83.6952
10-07-2012,31.0594452293116,97.55321
11-07-2012,31.0974083029673,69.26648
12-07-2012,30.7668207503289,66.01835
13-07-2012,30.4212194897442,107.78419
16-07-2012,29.8448121242887,54.2303
17-07-2012,29.7413058879951,155.83316
18-07-2012,29.601492096627,104.48519
19-07-2012,29.5168695899454,147.78593
20-07-2012,28.6230773296133,166.3678
23-07-2012,28.5716174459638,80.69075
24-07-2012,30.7051689301984,109.74151
25-07-2012,30.7320192096903,86.86113
26-07-2012,30.3975646907821,76.39045
27-07-2012,30.5850394837979,67.26025
30-07-2012,30.4928850448686,112.5023
31-07-2012,29.6361691249557,65.10249
01-08-2012,29.347187077902,67.74896
02-08-2012,29.3682641197531,52.74789
03-08-2012,28.7115530859506,74.24111
06-08-2012,28.4179355015383,99.59354
07-08-2012,28.1310310141215,114.60892
08-08-2012,28.3568854223443,75.28563
09-08-2012,27.8749427019096,87.43834
10-08-2012,27.8414666656146,85.19978
13-08-2012,27.3805264258782,89.93397
14-08-2012,27.0730846845993,109.05573
15-08-2012,26.7273543249352,94.52737
16-08-2012,26.6226820849938,95.6964
17-08-2012,26.4609192163559,104.33284
20-08-2012,26.4563100306684,69.01183
21-08-2012,25.9809985883358,75.39272
22-08-2012,25.7313203318642,123.7944
23-08-2012,25.8507015597247,76.19269
24-08-2012,25.9581810605044,69.69965
27-08-2012,25.6418129592936,83.1607
28-08-2012,25.5478330423542,73.70897
29-08-2012,25.093323588092,65.17783
30-08-2012,25.1311022918319,84.21782
31-08-2012,25.5904439901403,69.28677
04-09-2012,26.4334901608957,83.33503
05-09-2012,25.5515403810269,81.7001
06-09-2012,25.3982476480481,54.94014
07-09-2012,24.1000876536408,69.73827
10-09-2012,24.3371698928683,66.4285
11-09-2012,23.7055263969135,79.34294
12-09-2012,24.0685107538798,99.15668
13-09-2012,23.8630232066624,65.81261
14-09-2012,23.2525541787882,76.23064
17-09-2012,24.2963309857936,92.01577
18-09-2012,23.6524464909092,82.91784
19-09-2012,23.514066652966,53.06173
20-09-2012,22.7694299427577,52.32092
21-09-2012,22.8603149557272,67.89513
24-09-2012,22.1470948596989,60.30682
25-09-2012,21.453866422351,74.92713
26-09-2012,21.9533134418395,87.26852
27-09-2012,23.8117621621246,106.64201
28-09-2012,24.3362993851062,89.9792
01-10-2012,24.0347157236953,52.09805
02-10-2012,23.7200828721668,81.33537
03-10-2012,23.4085144971642,63.84768
04-10-2012,22.9369278004112,72.01234
05-10-2012,23.2906234210325,87.97422
08-10-2012,22.7660258817344,92.60036
09-10-2012,22.7436457380014,108.14913
10-10-2012,22.1910687289087,64.53054
11-10-2012,22.4809838259909,89.17181
12-10-2012,22.6498794873773,81.25166
15-10-2012,23.290524070476,129.81033
16-10-2012,22.3116172197768,79.95853
17-10-2012,22.189605234765,95.45286
18-10-2012,22.8912578113244,109.91008
19-10-2012,22.7867479973365,103.82191
22-10-2012,24.3022531592514,163.3595
23-10-2012,23.2822734590974,106.50162
24-10-2012,23.4567755141878,74.35617
25-10-2012,23.2616971074631,89.96304
26-10-2012,22.8691219375525,67.88049
31-10-2012,22.5283477974872,75.20424
01-11-2012,21.0521566809748,53.59058
02-11-2012,21.3596763024733,55.20947
05-11-2012,21.6583741290328,61.57189
06-11-2012,21.375860504244,129.58701
07-11-2012,22.3813408212741,43.58642
08-11-2012,23.4698734392498,59.48846
09-11-2012,23.1794659127594,72.01234
12-11-2012,22.8766735094419,108.33555
13-11-2012,22.8297344666094,61.27293
14-11-2012,23.0078971412732,56.91697
15-11-2012,23.0781080941315,96.56778
16-11-2012,22.9895474892622,98.02496
19-11-2012,22.2133632824695,116.35052
20-11-2012,23.1182526351413,135.60219
21-11-2012,23.1576277939266,116.17536
23-11-2012,22.9529768974928,122.54585
26-11-2012,23.6324122379285,110.56067
27-11-2012,22.9269713721045,67.26025
28-11-2012,22.3571543107133,55.3941
29-11-2012,22.1000390519389,56.94958
30-11-2012,22.1400483484268,68.23003
03-12-2012,21.8835664803621,67.4314
04-12-2012,21.6770166901027,101.98327
05-12-2012,21.3384741098173,84.93764
06-12-2012,21.3900704195356,39.54397
07-12-2012,21.1232982845994,107.20284
10-12-2012,21.093351490786,59.91724
11-12-2012,21.4171552113011,107.62856
12-12-2012,20.8783691043217,108.60877
13-12-2012,19.7264950275213,95.92377
14-12-2012,19.1064197457831,104.71764
17-12-2012,19.0205945680669,87.63406
18-12-2012,18.9605054645637,80.30467
19-12-2012,18.7508814540551,102.01749
20-12-2012,20.6248762751052,82.29982
21-12-2012,20.3968826329244,77.03646
24-12-2012,21.289333790615,89.38675
26-12-2012,21.188817448972,55.93454
27-12-2012,20.8957261689908,61.99993
28-12-2012,20.6759020112348,103.94142
31-12-2012,20.4070243205148,49.50288
02-01-2013,20.6389538277902,82.3299
03-01-2013,24.0777511827892,78.42606
04-01-2013,22.352823659099,80.40212
07-01-2013,22.6789279221589,83.80664
08-01-2013,22.2418102910682,84.62764
09-01-2013,21.8989814856139,70.40133
10-01-2013,22.3407706804184,54.56749
11-01-2013,22.1832320692652,94.95784
14-01-2013,22.1604835049897,77.53735
15-01-2013,21.8465296541316,124.85532
16-01-2013,21.7587106698085,96.06802
17-01-2013,21.5942218789864,125.95314
18-01-2013,21.4178535382498,146.60468
22-01-2013,21.1407087548969,151.14378
23-01-2013,20.5444428753592,116.95853
24-01-2013,20.3989932965234,98.55048
25-01-2013,20.4240617594595,124.61069
28-01-2013,20.3458403240036,121.24432
29-01-2013,20.5927775798282,37.03492
30-01-2013,20.7850335816649,90.16456
31-01-2013,21.0356568391372,53.66896
01-02-2013,20.277629647278,134.15384
04-02-2013,19.69872068,82.70537
05-02-2013,19.7133208152991,81.38987
06-02-2013,19.5755628135984,92.01577
07-02-2013,19.1683066694652,75.93279
08-02-2013,18.7328266039874,91.72179
11-02-2013,18.7158038086935,98.34884
12-02-2013,19.1027528154634,91.13524
13-02-2013,19.0080417929513,176.86681
14-02-2013,18.7652777944524,86.18997
15-02-2013,17.9047635236545,73.30234
19-02-2013,18.0697088652266,113.02724
20-02-2013,18.8560810287677,86.96478
21-02-2013,19.5533566232628,33.24657
22-02-2013,20.746705854581,81.15421
25-02-2013,19.9589478229251,49.62648
26-02-2013,20.1871264275412,114.36246
27-02-2013,19.9294297442258,119.15711
28-02-2013,19.2513447858889,66.07116
01-03-2013,19.0416780204642,56.74634
04-03-2013,18.8959739619361,45.37764
05-03-2013,18.6565834942568,85.88138
06-03-2013,19.4108199203463,89.93397
07-03-2013,17.8026880129702,89.28754
08-03-2013,17.648094908611,92.396
11-03-2013,17.5053584667883,70.56849
12-03-2013,17.3355256087975,92.60036
13-03-2013,16.9463838839881,104.33284
14-03-2013,15.7904177628833,49.96775
15-03-2013,15.7550308287266,86.62572
18-03-2013,15.5505587110509,107.28964
19-03-2013,15.9936113320016,82.03292
20-03-2013,16.270741583943,72.51012
21-03-2013,16.499124776235,85.62373
22-03-2013,16.4643266469287,109.61961
25-03-2013,15.860922925548,102.81924
26-03-2013,15.6196786333633,87.94427
27-03-2013,15.5850703382029,100.50266
28-03-2013,15.6616197272358,57.26914
01-04-2013,15.6018360888767,99.55804
02-04-2013,15.5491631126201,72.47574
03-04-2013,15.932475715491,77.13087
04-04-2013,16.9034232457859,123.71869
05-04-2013,16.7971199201947,99.5192
08-04-2013,16.6229031405319,121.85195
09-04-2013,16.9665447257403,82.03292
10-04-2013,17.2444123288677,92.12704
11-04-2013,17.6693451014118,54.70295
12-04-2013,17.5412304719672,97.20853
15-04-2013,17.9262255825426,105.31284
16-04-2013,22.1063552736468,108.67475
17-04-2013,21.3762390242518,153.71544
18-04-2013,22.0247692425442,82.49689
19-04-2013,21.703643741532,91.20506
22-04-2013,21.8115361064673,165.16957
23-04-2013,21.9092941488459,153.32225
24-04-2013,21.8545542368858,104.45033
25-04-2013,22.6766050804364,76.64038
26-04-2013,21.7625336773516,98.46273
29-04-2013,21.4011070127969,89.40804
30-04-2013,22.0396350639149,74.62605
01-05-2013,21.900916734137,68.93204
02-05-2013,22.7076282740012,70.48016
03-05-2013,23.2692723672584,82.29982
06-05-2013,22.8634954016105,88.39717
07-05-2013,22.6714236291038,83.02174
08-05-2013,22.5238496728189,84.93764
09-05-2013,22.3245148247565,65.07382
10-05-2013,21.9643271163989,61.07771
13-05-2013,21.6156757620531,78.76035
14-05-2013,21.1328262247466,86.73805
15-05-2013,20.7132181404453,44.51379
16-05-2013,21.0808807013842,89.78886
17-05-2013,21.5814219865754,105.79787
20-05-2013,22.1036118720292,123.02522
21-05-2013,21.5178471019093,95.35551
22-05-2013,22.003345918518,76.76866
23-05-2013,22.0826578705796,100.92052
24-05-2013,21.7751397460771,104.98848
28-05-2013,20.0629615119515,157.53294
29-05-2013,19.8461963411757,108.14913
30-05-2013,19.4696491173228,95.18873
31-05-2013,18.9158560440606,67.14664
03-06-2013,18.8023915688336,62.9253
04-06-2013,18.4157024954375,110.14695
05-06-2013,18.2995084928905,58.66412
06-06-2013,17.9242684180199,80.57597
07-06-2013,17.871556570099,156.52792
10-06-2013,18.0882926455249,97.70214
11-06-2013,17.3519935461091,126.30946
12-06-2013,18.2371719389415,80.88828
13-06-2013,18.0559563358129,82.10368
14-06-2013,17.625978727676,79.86275
17-06-2013,17.3168281863285,149.29881
18-06-2013,17.2154131815238,124.22129
19-06-2013,16.8347817718318,116.44177
20-06-2013,17.0582142455716,91.31602
21-06-2013,20.9671628467525,73.6945
24-06-2013,20.5459232504103,89.8933
25-06-2013,20.7781109437077,85.92912
26-06-2013,20.6102414120236,96.83511
27-06-2013,22.1373983530919,39.08635
28-06-2013,22.0250125825865,39.43533
01-07-2013,21.91863038,71.90813
02-07-2013,22.3217590640211,107.83098
03-07-2013,21.9721143373299,84.93764
05-07-2013,21.7392978712029,67.95011
08-07-2013,21.5854978166694,87.94427
09-07-2013,21.5178177529424,98.94683
10-07-2013,21.3950805656206,87.17284
11-07-2013,21.3421947938267,77.26105
12-07-2013,21.5999916646126,75.10595
15-07-2013,21.3143203925374,125.85744
16-07-2013,20.3143614150924,100.76251
17-07-2013,20.2338938079422,117.40746
18-07-2013,20.1470147253617,55.37232
19-07-2013,19.9977065855032,83.66991
22-07-2013,19.9101359763224,78.05756
23-07-2013,20.0694079884262,74.88517
24-07-2013,19.9343281656595,49.37989
25-07-2013,20.059876625967,54.64029
26-07-2013,19.7863402878536,87.67441
29-07-2013,19.6724258736026,101.85055
30-07-2013,19.2339012068541,96.21566
31-07-2013,18.6065048280568,50.38126
01-08-2013,18.3087082392036,45.96229
02-08-2013,17.5919732175726,43.63862
05-08-2013,17.3853281170245,85.84398
06-08-2013,17.255549726816,65.87492
07-08-2013,17.4813314430836,128.68372
08-08-2013,18.5582911658056,95.32569
09-08-2013,18.1061303081698,81.2447
12-08-2013,18.5649964274539,84.80972
13-08-2013,18.3361707216133,78.55891
14-08-2013,17.8804858995315,42.3602
15-08-2013,17.9210768885181,75.86033
16-08-2013,18.7532215709384,48.60427
19-08-2013,18.5440413305777,113.08908
20-08-2013,18.9340080525877,96.34892
21-08-2013,18.3848968834494,62.34443
22-08-2013,18.1859771621673,58.66005
23-08-2013,17.9873007626851,98.12108
26-08-2013,18.198379782841,110.0998
27-08-2013,18.1334865134587,154.74768
28-08-2013,20.2709012689371,140.36304
29-08-2013,19.8060943252032,187.64
30-08-2013,19.7463163470604,122.40435
03-09-2013,19.4964352661545,105.57985
04-09-2013,18.8035763241855,50.25387
05-09-2013,18.543413235621,89.52886
06-09-2013,19.1164607257877,126.08389
09-09-2013,18.9488641911907,111.56316
10-09-2013,19.1824577246076,66.75199
11-09-2013,18.6441340496553,110.54598
12-09-2013,18.1955981448014,76.29714
13-09-2013,18.1627080990792,95.27296
16-09-2013,18.1559186176185,127.75744
17-09-2013,18.0383168557388,112.64399
18-09-2013,17.7222491944486,83.11102
19-09-2013,18.6464275414021,58.43898
20-09-2013,18.9521582847679,90.80135
23-09-2013,18.5481978531177,164.7133
24-09-2013,18.5709447198947,174.11658
25-09-2013,18.64458147,124.92651
26-09-2013,18.9661564718226,129.27094
27-09-2013,19.2828284824996,131.36656
30-09-2013,18.7610514000832,116.45746
01-10-2013,17.7819516649482,132.81522
02-10-2013,18.1888401904438,65.55722
03-10-2013,17.5974977685609,40.20857
04-10-2013,17.7457197222574,102.02981
07-10-2013,16.9823805165776,125.08997
08-10-2013,17.0620917567465,93.82889
09-10-2013,17.0839750176946,87.77541
10-10-2013,16.2189641043443,57.742
11-10-2013,16.7596096440997,66.39112
14-10-2013,16.9514452837336,85.28291
15-10-2013,17.0211350663774,102.45055
16-10-2013,16.8034911587883,66.40761
17-10-2013,17.0863802789101,63.64203
18-10-2013,17.2498843474719,72.72377
21-10-2013,17.4730707663261,133.98112
22-10-2013,18.1390211997645,70.64718
