Date,GRNSOLAR,GRNWIND,GRNGEO,GRNFUEL,GRNBIO,CL1 Comdty,NG1 Comdty
2018-03-27,1472.58,1860.07,944.5,544.97,920.54,4231.4624,174.51135
2018-03-28,1429.09,1860.29,945.98,538.94,902.88,4193.87402,175.75447
2018-03-29,1461.66,1856.27,940.03,546.62,921.45,4230.19141,178.02762
2018-04-02,1412.82,1858.76,934.48,522.48,905.49,4104.47119,174.77061
2018-04-03,1431.09,1874.51,939.32,520.93,903.54,4128.89307,175.33655
2018-04-04,1454.77,1842.8,938.14,523.73,902.71,4119.3667,176.68359
2018-04-05,1444.52,1858.9,949.02,535.65,905.73,4119.7749,173.44031
2018-04-06,1404.68,1879.29,929.62,532.93,889.41,4029.36963,175.36783
2018-04-09,1414.24,1894.51,922.3,537.28,875.44,4113.104,174.65451
2018-04-10,1449.67,1890.9,924.71,552.42,878.31,4255.52295,172.53349
2018-04-11,1447.93,1861.63,927.45,558.26,892.13,4355.99561,174.38326
2018-04-12,1477.4,1844.35,933.27,563.01,903.07,4379.00684,175.3692
2018-04-13,1464.9,1861.9,925.15,565.07,890.31,4395.84961,178.40405
2018-04-16,1474.97,1862.59,941.81,562.72,875.23,4335.39014,180.17206
2018-04-17,1501.65,1854,956.4,583.01,891.28,4368.90039,179.82637
2018-04-18,1461.07,1853.8,964.56,581.48,892.81,4501.59424,180.07692
2018-04-19,1401.39,1861.78,964.42,579.56,875.04,4518.41455,175.99916
2018-04-20,1395.67,1846.5,950.96,569.53,870.56,4525.38818,181.26701
2018-04-23,1376.9,1836.67,954.36,562.18,863.6,4567.17529,182.31439
2018-04-24,1347.99,1833.33,941.35,560.47,878.35,4495.61182,184.67203
2018-04-25,1347.26,1824.75,939.86,547.2,868.7,4556.2876,186.53664
2018-04-26,1376.79,1868.09,947.03,545.05,883.9,4560.06982,188.64873
2018-04-27,1361.75,1881.64,954.62,539.85,884.21,4538.17041,184.65889
2018-04-30,1354.95,1872.07,944.54,537.44,874.32,4569.49121,184.12576
2018-05-01,1369.12,1849.35,945.38,542.55,872.05,4481.52637,186.72472
2018-05-02,1366.13,1864.72,944.97,532.35,863.21,4534.55176,183.83859
2018-05-03,1365.39,1868.34,948,528.31,834.39,4563.59668,181.79694
2018-05-04,1399.88,1862.16,958.16,526.23,831.29,4658.2373,181.13139
2018-05-07,1405.69,1888.62,959.08,528.38,831.2,4750.40381,184.09241
2018-05-08,1419.95,1877.49,917.06,524.67,827.25,4632.19971,183.2489
2018-05-09,1436.97,1858.35,912.99,537.91,835.98,4793.94678,184.43959
2018-05-10,1477.42,1866.55,927.92,544.67,841.49,4784.15283,188.65759
2018-05-11,1465.56,1867.55,921.46,554.06,859.57,4762.37305,189.013
2018-05-14,1479.88,1871.99,888.97,557.4,867.2,4795.58301,192.06662
2018-05-15,1459.17,1868.64,880.97,551.71,864.28,4864.05518,193.44356
2018-05-16,1479.71,1855.16,874.49,559.23,867.27,4839.08643,190.54454
2018-05-17,1458.62,1891.05,886.95,565.28,873.8,4848.09424,193.88309
2018-05-18,1377.8,1893.95,875.18,563.25,869.96,4846.61963,193.57921
2018-05-21,1391.56,1895.39,882.51,565.67,886.58,4921.3501,191.43124
2018-05-22,1394.59,1899.57,880.61,554.87,894.78,4906.70801,197.81932
2018-05-23,1382.54,1868.4,867.99,558.6,904.37,4911.70068,199.23018
2018-05-24,1384.09,1809.73,876.55,558.96,895.32,4830.02344,200.82405
2018-05-25,1382.3,1785.42,874.62,535.95,886.07,4602.26416,199.26421
2018-05-29,1399.6,1740.12,866.68,536.03,866.77,4524.07373,194.91551
2018-05-30,1393.3,1747.35,878.46,537.34,878.85,4602.47656,194.66566
2018-05-31,1371.27,1752.08,870.68,525.36,884.14,4519.83691,199.02383
2018-06-01,1392.97,1763.2,871.27,527.9,874.76,4406.89404,198.34708
2018-06-04,1375.56,1769.74,866.8,530.27,877.16,4342.1543,196.48668
2018-06-05,1373.79,1767.71,866.76,521.02,871.6,4397.66943,193.97536
2018-06-06,1361.06,1753.71,863.43,524.99,871.79,4326.79248,193.57936
2018-06-07,1337.76,1761.12,868.22,516.82,847.42,4449.18506,197.6666
2018-06-08,1331.01,1723.47,866.38,519.54,850.11,4441.26953,195.2429
2018-06-11,1307.93,1742.58,859.43,521.56,863.91,4462.08057,199.07225
2018-06-12,1329.07,1732.42,861.84,540.78,851.03,4479.79785,198.40454
2018-06-13,1334.05,1718.63,853.61,548.11,853.05,4494.36816,199.83212
2018-06-14,1314,1723.36,857.86,533.96,840.51,4532.19873,200.89655
2018-06-15,1295.22,1724.6,853.36,527.74,825.95,4436.7666,206.0853
2018-06-18,1282.17,1711.71,854.24,526.04,838.67,4484.91162,200.98671
2018-06-19,1282.83,1692.95,858.18,516.65,833.81,4431.72266,197.5103
2018-06-20,1282.85,1691.67,863.24,520.92,837.69,4507.39697,201.7506
2018-06-21,1286.74,1686.31,864.96,506.57,821.88,4446.43018,201.83293
2018-06-22,1273.39,1703.79,865.24,513.94,830.05,4654.69629,199.88451
2018-06-25,1245.17,1682.44,870.86,498.28,826.54,4636.58838,199.07091
2018-06-26,1243.42,1674.29,874.61,505.52,834.05,4819.49121,200.82922
2018-06-27,1213.07,1664.4,866.14,497.75,810.23,5010.7627,206.32553
2018-06-28,1214.08,1650.29,865.05,496.47,806.49,5055.56348,202.3602
2018-06-29,1231.86,1681.84,867.63,513.04,808.42,5077.42139,200.2209
2018-07-02,1225.35,1654.85,868.2,514.77,795.99,5082.63574,196.73389
2018-07-03,1205.93,1683.95,861.39,512.91,798.35,5084.76562,196.83408
2018-07-05,1220.06,1693.33,873.4,519.33,801.29,5020.0957,195.25653
2018-07-06,1237.21,1713.92,875.61,517.81,809.46,5074.73877,196.5258
2018-07-09,1248.93,1736.09,843.21,525.48,820.93,5070.06104,194.1521
2018-07-10,1253.03,1729.7,845.89,519.95,831.44,5087.94775,191.40735
2018-07-11,1221.5,1720.58,854.28,516.04,819.64,4841.08838,194.59276
2018-07-12,1231.1,1718.83,863.77,531.16,830.88,4803.53906,191.0351
2018-07-13,1234.26,1712.26,870.96,519.43,833.73,4862.47363,188.44568
2018-07-16,1236.45,1722.38,858.33,515.83,825.93,4663.70947,189.05634
2018-07-17,1248.44,1732.48,847.42,519.33,833.58,4657.35303,187.44341
2018-07-18,1266.16,1723.97,852.68,520.69,844.51,4705.93457,186.22523
2018-07-19,1238.58,1701.01,856.75,531.67,836.02,4794.87256,191.14601
2018-07-20,1233.39,1742.01,854.44,521.74,864.39,4844.01953,189.53961
2018-07-23,1226.87,1741.32,856.55,526.71,840.25,4681.11719,187.61703
2018-07-24,1220.35,1729.56,853.79,520.92,851.54,4719.0752,188.15694
2018-07-25,1228.97,1712.43,862.93,520,865.12,4760.73682,190.63556
2018-07-26,1247.17,1730.29,863.3,520.86,859.55,4781.22559,190.94681
2018-07-27,1259.62,1703.21,858.39,519.61,860.23,4713.67969,193.65269
2018-07-30,1251.37,1712.74,865.13,510.92,854.09,4812.53076,191.93854
2018-07-31,1269.44,1719.58,872.96,521.97,838.91,4707.021,190.44403
2018-08-01,1261.06,1699.15,871.03,513.26,842.47,4622.53125,188.42656
2018-08-02,1264.03,1684.05,866.66,516.83,857.52,4728.5874,193.09312
2018-08-03,1264.86,1675.46,857.95,510.02,872,4694.62646,195.55803
2018-08-06,1277.39,1661,857.23,508.33,865.07,4749.54443,196.83664
2018-08-07,1282.39,1660.43,848.06,503.58,888.13,4747.24072,198.82545
2018-08-08,1290.37,1669.43,825.41,508.86,879.03,4596.05371,202.47627
2018-08-09,1272.99,1730.94,990.72,507.49,859.6,4594.31641,203.20619
2018-08-10,1245.53,1708.45,973.26,507.61,842.84,4674.24756,203.47456
2018-08-13,1240.18,1690.3,965.87,500.61,832.76,4714.08008,205.53951
2018-08-14,1237.59,1671.96,958.6,492.13,845.45,4695.98438,207.27055
2018-08-15,1215.35,1667.94,954.11,478.85,832.88,4575.30615,206.9128
2018-08-16,1216.95,1665.66,966.07,495.32,840.77,4585.14551,203.69086
2018-08-17,1155.8,1691.48,967.14,491.94,823.98,4615.34766,206.29366
2018-08-20,1161.52,1710.45,972.19,492.6,832.89,4638.47461,205.35533
2018-08-21,1167,1748.26,975.99,500.59,826.17,4701.54883,208.02695
2018-08-22,1156.97,1758.91,985.92,507.22,836.89,4738.66357,206.41748
2018-08-23,1149.72,1757.36,981.96,512.53,835.79,4759.83447,207.99277
2018-08-24,1152.49,1769.32,983.34,508.1,833.9,4797.34326,203.63577
2018-08-27,1171.08,1801.5,988.39,505.7,852.51,4816.42334,201.13306
2018-08-28,1163.28,1815.38,984.09,503.17,829.72,4803.95312,199.9252
2018-08-29,1162.17,1803.97,986.19,531.53,837.33,4902.8877,204.19882
2018-08-30,1157.82,1790.75,991.25,536.64,823.05,4986.87207,204.01808
2018-08-31,1157.32,1780.04,988.96,542.62,830.86,4946.37695,206.64233
2018-09-04,1147.86,1743.51,975.72,552.43,832.69,4986.20264,201.46057
2018-09-05,1139.12,1739.2,976.83,552.05,826.88,4916.70996,199.97386
2018-09-06,1098.41,1741.55,984.78,551.63,819.36,4877.40674,199.50084
2018-09-07,1083.07,1750.03,984.8,548.05,828.58,4877.66113,199.85812
2018-09-10,1077.9,1758.21,1004.8,546.16,830.32,4902.05322,203.51431
2018-09-11,1072.84,1748.13,1008.15,529.31,817.06,5026.85742,205.28452
2018-09-12,1063.21,1739.62,1013.34,529.96,828.61,5064.29688,203.5938
2018-09-13,1073.96,1717.91,1016.76,520.89,822.47,4915.98242,201.90002
2018-09-14,1077.65,1718.21,1019.5,552.18,815.07,4963.48535,199.07181
2018-09-17,1066.56,1725.55,1008.84,551.9,825.64,4992.28809,203.86446
2018-09-18,1082.21,1736.51,1016.36,565.91,823.31,5080.01611,213.30975
2018-09-19,1079.55,1742.42,1021.91,586.22,819.72,5130.09912,209.76277
2018-09-20,1092.97,1747.97,1033.36,613.45,823.04,5082.30713,213.62918
2018-09-21,1097.38,1779.39,1038.24,597.23,827.43,5117.04004,215.22221
2018-09-24,1085.68,1779.34,1013.44,583.34,829.93,5251.02783,221.3183
2018-09-25,1073.65,1756.52,1003.74,576.62,822.15,5256.38232,224.13075
2018-09-26,1064.74,1750.77,995.31,571.57,826.61,5193.96387,219.23941
2018-09-27,1058.75,1766.27,996.4,569.19,825.32,5234.83008,221.81976
2018-09-28,1061.45,1773.45,1004.83,584.39,829.32,5314.25098,218.2289
2018-10-01,1056.66,1747.33,1005.01,592.59,813.33,5512.33643,226.49628
2018-10-02,1070.7,1727.68,1007.38,577.87,829.07,5517.74414,232.21027
2018-10-03,1066.83,1723.72,1007.15,589.13,854.33,5614.22461,237.32425
2018-10-04,1043.62,1686.64,985.1,582.38,836.24,5490.38525,233.78273
2018-10-05,1024.63,1663.34,981.47,577.8,855.95,5514.92041,233.16377
2018-10-08,1010.24,1641.49,987.31,582.15,881.91,5497.83154,241.77434
2018-10-09,991.9,1644.94,983.09,575.61,875.4,5556.41016,242.09225
2018-10-10,959.16,1630.41,972.93,535.28,849.89,5431.22607,243.76311
2018-10-11,923.36,1609.18,953.81,528.29,848.07,5239.36035,237.86415
2018-10-12,944.37,1615.01,958.91,530.31,841.48,5255.26123,232.85507
2018-10-15,943.31,1625.54,968.4,533.77,847.12,5292.37549,239.03429
2018-10-16,973.32,1646.44,982.66,549.1,869.21,5268.85938,237.28914
2018-10-17,973.4,1652.13,980.31,542.71,882.69,5117.45264,243.58342
2018-10-18,950.5,1654.11,977.49,534.16,890.22,5058.23486,235.63344
2018-10-19,953.28,1656.13,988.78,529.53,901.16,5075.79248,238.66212
2018-10-22,936.85,1658.03,988.65,517.21,899.08,5095.26953,231.1545
2018-10-23,925.88,1630.65,1030.65,505.66,895.55,4875.43066,235.73511
2018-10-24,887.25,1635.53,980.22,500.78,848.52,4895.2334,231.94116
2018-10-25,904.37,1632.3,962.02,498.38,850.92,4931.58594,234.53049
2018-10-26,889.63,1618.47,990.78,498.12,857.33,4943.80273,232.96364
2018-10-29,868.37,1638.56,990.56,500.69,843.27,4929.78662,234.20897
2018-10-30,901.52,1615.71,963.43,517.55,848.67,4874.48779,234.73848
2018-10-31,916.75,1624.15,955.78,520.69,846.91,4836.8584,241.50966
2018-11-01,962.67,1662.72,973.35,485.31,863.46,4657.97461,236.73831
2018-11-02,965.19,1653.89,981.34,472.13,856.64,4607.32568,239.63348
2018-11-05,957.45,1661.52,997.58,486.66,890.3,4604.40723,260.284
2018-11-06,963.57,1731.97,950.34,495.59,886.26,4543.16504,259.61987
2018-11-07,979.15,1810.43,986.37,499.27,859.1,4460.28271,257.11539
2018-11-08,966.47,1855.16,990.67,498.06,846.81,4405.52148,257.27316
2018-11-09,947.19,1844.81,980.51,481.64,840.24,4371.90088,270.12958
2018-11-12,915.25,1825.86,968.08,484.62,825.58,4369.19678,276.16415
2018-11-13,927.53,1824.13,960.63,491.08,814.13,4032.26221,296.93497
2018-11-14,926.92,1817.31,958.1,478.23,819.58,4060.125,349.13467
2018-11-15,957.5,1804.86,967.45,476.41,818.46,4057.06323,290.15979
2018-11-16,966.94,1808.98,973.38,474.96,838.55,4053.87305,306.73303
2018-11-19,950.09,1795.87,972.8,471.24,822.34,4051.88647,335.51562
2018-11-20,962.19,1772.93,974.8,457.73,820.98,3817.22095,323.13849
2018-11-21,957.95,1782.6,983.13,462.9,819.19,3883.64673,316.4216
2018-11-23,957.15,1775.2,978.44,456.12,802.53,3557.38306,303.95093
2018-11-26,983.74,1816.26,991.08,463.02,791.46,3652.12549,300.48865
2018-11-27,989.75,1840.23,993.47,457.92,800.93,3655.34619,302.15448
2018-11-28,1017.24,1815.18,999.32,465.92,816.11,3543.93628,332.26605
2018-11-29,1005.29,1813.64,1007.47,469.59,831.49,3590.14502,324.19464
2018-11-30,1007.3,1803.24,1011.89,466.92,836.02,3551.83276,321.63858
2018-12-03,1034.51,1824.24,1022.37,467.13,858.64,3732.94849,305.89734
2018-12-04,977.23,1833.67,1001.26,465.86,843.84,3759.51392,314.66956
2018-12-05,975.08,1823.66,1001.47,464.19,829.79,3736.14966,315.69016
2018-12-06,959.64,1809.83,972.85,450.34,824.23,3634.42163,305.4213
2018-12-07,934.75,1840.71,967.98,444.25,827.03,3749.96704,319.89835
2018-12-10,941.09,1806.83,973.68,426.76,812.36,3701.50342,329.86929
2018-12-11,936.29,1827.9,961.72,427.05,807.38,3736.69678,318.83102
2018-12-12,945.86,1854.86,967.44,431.09,817.12,3671.6748,296.89243
2018-12-13,939.78,1887.43,965.34,428.01,807.01,3761.59961,295.03302
2018-12-14,912.68,1861.72,953.74,422.31,801.27,3681.02393,275.14215
2018-12-17,903.82,1862.67,914.21,410.85,787.56,3571.63257,252.62068
2018-12-18,913.09,1838.51,909.63,398.67,782.98,3259.58716,270.55136
2018-12-19,879.57,1843.95,912.66,399.13,786.3,3318.04199,261.9285
2018-12-20,856.49,1793.89,914.31,376.58,764.8,3209.18213,250.62117
2018-12-21,844.65,1793.58,905.62,373.76,749.98,3196.42896,267.54929
2018-12-24,815.97,1787.68,883.52,366.29,745.41,2976.88745,242.67267
2018-12-26,854.14,1790.06,917.96,407.21,755.69,3243.14185,248.60345
2018-12-27,867.46,1732.93,932.75,406.69,759.01,3128.83398,255.44078
2018-12-28,884.19,1753.3,925.82,406.47,776.19,3168.7937,230.89621
2018-12-31,890.84,1766.49,931.48,393.36,778.4,3164.6228,204.8886
2019-01-02,905.38,1748.58,922.93,421.42,812.53,3258.56787,207.10881
2019-01-03,869.95,1750.44,904.1,420.24,814.85,3302.30396,206.52548
2019-01-04,923.36,1772.79,933.19,440.91,827.69,3335.61792,211.71021
2019-01-07,936.42,1785.75,942.75,470.82,828.06,3384.94922,205.38522
2019-01-08,916.8,1794.37,953.44,472.18,836.58,3491.6936,208.11279
2019-01-09,946.02,1828.43,967.57,468.57,866.75,3695.69971,210.61818
2019-01-10,958.25,1826.34,970.64,462.42,873.19,3702.50439,209.0271
2019-01-11,958.8,1816.94,976.29,456.95,861.32,3630.67212,218.09367
2019-01-14,942.97,1793.45,959.16,460.15,864.03,3573.86035,254.08301
2019-01-15,943.1,1807.37,963.42,457.55,873.17,3706.32373,249.00862
2019-01-16,947.54,1802.58,976.54,455.84,897.08,3713.98389,240.26231
2019-01-17,965.62,1807.7,986.33,458.04,909.36,3701.88013,242.64485
2019-01-18,984.11,1825.25,998.04,455.75,910.61,3832.28149,248.02983
2019-01-22,954.27,1831.63,979.11,450.73,885.95,3744.11426,216.51337
2019-01-23,954.41,1855.65,987.47,456.96,895.36,3748.08057,212.26302
2019-01-24,1023.69,1869.71,1006.21,458.22,913.42,3775.68335,220.23044
2019-01-25,1054.87,1857.91,1003.26,465.37,915.57,3805.84253,225.27412
2019-01-28,1052.87,1863.01,997.41,481.45,914.71,3694.85132,206.8804
2019-01-29,1042.09,1926.14,1003.58,486.45,925.88,3806.73389,210.65213
2019-01-30,1070.7,1921.44,1013.87,476.76,943.65,3863.37231,203.32039
2019-01-31,1073.77,1947.18,1040.63,474.08,957.66,3817.12671,199.69128
2019-02-01,1070.2,1990.15,1024.24,469.29,957.2,3947.77441,195.31696
2019-02-04,1066.83,1960.44,1026.78,467.65,957.77,3910.17871,190.63554
2019-02-05,1072.59,1984.24,1026.12,467.15,980.85,3839.10474,190.45279
2019-02-06,1096.92,1961.52,1024.56,468.63,958.87,3864.82056,190.48607
2019-02-07,1084.5,1934.69,1027.94,455.05,945.5,3754.28491,181.93732
2019-02-08,1077.12,1923.73,1026.31,448.94,937.98,3754.16479,183.93414
2019-02-11,1084.68,1943.36,1028.83,458.7,929.27,3730.30786,188.04567
2019-02-12,1101.4,1960.97,1030.24,459.28,937.39,3747.66528,189.71233
2019-02-13,1107.02,1964.23,1028.7,460.85,933.01,3819.59644,182.47609
2019-02-14,1107.3,1974.38,1024.9,492.79,935.44,3864.92188,182.76868
2019-02-15,1075.88,1966.49,1029.28,491.04,950.64,3967.73633,187.35938
2019-02-19,1092.06,1985.37,1038.5,509.52,959.27,3995.82349,189.63954
2019-02-20,1087.99,1982.19,1042.67,529.69,965.93,4039.7832,187.08482
2019-02-21,1090.12,1992.03,1038.89,507.1,954.93,4056.66284,192.07899
2019-02-22,1108.92,1986.25,1048.6,515.05,970.99,4066.03271,192.93417
2019-02-25,1109.51,1982.61,1042.67,508.99,965.55,3930.48071,200.91643
2019-02-26,1106.89,2004.21,1027,515.87,964.89,3939.7229,202.66502
2019-02-27,1094.93,1994.87,991.75,519.11,963.15,4050.17065,199.09427
2019-02-28,1087.65,1988.38,1009.66,518.03,953.28,4053.06421,199.1824
2019-03-01,1094.68,1992.37,1008.15,517.49,935.93,3959.84692,202.88893
2019-03-04,1100.93,1996.47,1004.24,513.9,935.49,4013.33447,202.617
2019-03-05,1094.67,2001.82,1001.64,508.61,931.21,3993.04541,203.60579
2019-03-06,1070.82,1990.02,984.05,496.94,905.5,3940.76904,199.14131
2019-03-07,1055.96,1994.06,980.21,488.54,887.1,3973.16919,200.97252
2019-03-08,1055.46,1986.02,991.32,477.61,892.62,3924.50757,200.52994
2019-03-11,1079.4,1996.94,1008.1,497.14,921.41,3963.23218,193.45094
2019-03-12,1083.18,2042.71,1000.21,513.6,930.98,3958.67529,193.79201
2019-03-13,1085.71,2051.94,993.55,522.97,932.23,4052.92676,196.17668
2019-03-14,1090.43,2067.24,990.15,529.7,924,4064.66211,197.9971
2019-03-15,1111.21,2065.05,994.98,502.38,932.83,4035.41626,192.73734
2019-03-18,1110.56,2102.26,995.63,524.73,923.08,4056.82397,195.66675
2019-03-19,1121.64,2092.17,993.77,533.85,941.09,4075.40161,198.41953
2019-03-20,1108.31,2097.22,998.17,537.07,929.79,4115.93311,193.99852
2019-03-21,1128.68,2088.01,993.33,525.83,928.85,4125.87402,194.04953
2019-03-22,1089.28,2042.72,982.51,512.97,889.23,4086.63062,190.55716
2019-03-25,1077.45,2037.11,981.16,501.86,879.49,4053.90381,189.87598
2019-03-26,1079.65,2039.86,994.23,504.04,879.35,4134.94873,189.01836
2019-03-27,1069.05,2046.91,995.27,498.01,855.7,4103.99512,187.41187
2019-03-28,1065.07,2059.54,990.06,503.91,853.44,4101.33643,187.5687
2019-03-29,1087.09,2058.75,988.63,502.52,868.71,4169.10303,184.53862
2019-04-01,1117.21,2077.34,985.66,500.36,884.71,4262.70557,187.42339
2019-04-02,1118.51,2089.06,989.93,506.56,884.8,4312.98242,184.97993
2019-04-03,1150.17,2124.82,991.76,515.88,902.32,4276.10547,183.27144
2019-04-04,1155.92,2117.76,1006.94,535.07,905.18,4282.13672,182.24939
2019-04-05,1169.99,2130.58,1012.85,542.89,925.58,4363.81152,184.29286
2019-04-08,1171.94,2125.86,1008.15,562.69,928.36,4481.75684,188.4565
2019-04-09,1151.5,2129.34,1000.27,552.73,921.74,4432.31055,186.97728
2019-04-10,1163.13,2124.64,1008.7,552.72,944.56,4467.00635,186.67261
2019-04-11,1164.28,2110.88,1020.37,553.3,925.64,4388.60938,183.8826
2019-04-12,1173.86,2107.23,1024.46,555.85,907.33,4422.37012,184.12122
2019-04-15,1171.01,2136.74,1031.05,551.34,914.59,4399.23096,179.71622
2019-04-16,1191.58,2128.67,1027.5,551.69,930.11,4453.30029,178.8273
2019-04-17,1196.1,2119.61,1026.49,556.84,908.28,4426.50635,174.74147
2019-04-18,1194.46,2108.12,1034.86,555.98,926.49,4443.26416,172.87074
2019-04-22,1193.58,2109.7,1026.49,549.4,934.1,4577.05615,175.83699
2019-04-23,1200.65,2109.73,1037.05,556.6,941.28,4624.95557,171.25589
2019-04-24,1211.2,2121.27,1040.74,553.9,927.55,4612.62939,172.35231
2019-04-25,1210.83,2112.43,1030.37,533.74,919.69,4581.65479,176.63364
2019-04-26,1214.38,2129.65,1036.92,539.74,924.25,4418.43506,179.11064
2019-04-29,1207.57,2120.01,1041.42,547.96,932.31,4434.83984,181.09512
2019-04-30,1197.64,2136.52,1035.52,553.81,933.65,4447.68848,179.20198
2019-05-01,1190.84,2155.77,1024.82,551.35,930.58,4424.11133,182.25113
2019-05-02,1192.21,2093.23,1024.52,554.16,924.52,4290.31885,179.70612
2019-05-03,1207.87,2110.47,1045.11,564.14,910.39,4282.72998,177.4906
2019-05-06,1184.58,2082.46,1042.34,553.28,903.21,4317.56641,175.06085
2019-05-07,1179.76,2096.99,1072.13,551,882.7,4273.04102,176.55872
2019-05-08,1165.23,2095.34,1076.97,545.01,896.43,4330.22998,181.93657
2019-05-09,1141.44,2072.5,1076.21,538.23,882.51,4323.75098,181.84981
2019-05-10,1144.67,2096.59,1087.77,549.63,891.98,4317.18652,183.3719
2019-05-13,1102.08,2048.74,1077.81,540.43,861,4306.55518,184.91942
2019-05-14,1121.18,2061.31,1076.93,553.22,865.05,4343.97412,186.96387
2019-05-15,1150.84,2047.98,1079.21,573.17,861.2,4356.4707,182.70204
2019-05-16,1163.33,2066.7,1082.84,582.49,858.39,4413.15967,185.2446
2019-05-17,1169.98,2060.95,1057.8,593.24,833.73,4413.69092,185.02902
2019-05-20,1126.76,2042.42,1036.15,598.98,843.99,4403.30713,186.52995
2019-05-21,1153.04,2090.23,1051.06,600.41,863.78,4387.15283,181.99127
2019-05-22,1141.08,2100.41,1057.32,618.61,872.41,4281.43457,177.26617
2019-05-23,1117.57,2064.42,1032.5,606.42,860.4,4035.34253,179.64278
2019-05-24,1116.81,2100.64,1041.9,613.36,850.04,4068.21851,180.27002
2019-05-28,1113.28,2128.37,1031.94,646.79,863.65,4116.55811,179.72528
2019-05-29,1115.14,2056.91,1029.41,612.99,864.88,4109.23096,183.97562
2019-05-30,1128.82,2057.38,1026.57,628.27,866.29,3949.75562,177.77042
2019-05-31,1104.96,2052.03,1031.57,611.91,872.71,3723.00073,170.77092
2019-06-03,1110.99,2074.11,1055.67,618.29,877.34,3683.74438,166.23546
2019-06-04,1147.88,2069.94,1073.4,622.9,894.05,3711.51196,167.67039
2019-06-05,1154.07,2076.26,1069.2,616.39,876.6,3586.25098,165.0175
2019-06-06,1166.63,2102.52,1069.72,612.07,875.71,3638.80737,160.80222
2019-06-07,1173.53,2147.75,1080.65,617.87,876.31,3743.61255,162.04524
2019-06-10,1204.03,2144.95,1092.44,636.58,873.06,3701.58057,163.81197
2019-06-11,1218.18,2164.75,1080.99,633.29,891.37,3698.00342,166.53857
2019-06-12,1170.22,2178.61,1091.53,610.45,884.97,3547.78638,165.52637
2019-06-13,1184.79,2176.66,1102.28,610.15,892.5,3636.1001,161.70491
2019-06-14,1171.23,2168.19,1103.27,600.81,871.58,3666.95703,166.69257
2019-06-17,1157.31,2164.08,1078.07,582.06,863.51,3627.64795,166.67761
2019-06-18,1202.35,2177.6,1084.21,569.15,880.23,3748.36768,161.8961
2019-06-19,1209.3,2164.87,1091.86,563.49,885.02,3747.36768,158.64972
2019-06-20,1225.19,2202.33,1110.87,580.5,893.48,3940.0415,151.96806
2019-06-21,1218.09,2195.01,1098.18,588.56,891.62,3995.26147,152.07455
2019-06-24,1209.09,2246.29,1088.22,579.71,889.2,4011.24243,159.54907
2019-06-25,1193.55,2259.94,1091.14,580.18,863.98,4006.32349,159.8927
2019-06-26,1221.99,2233.89,1077.94,591.2,871.73,4108.35352,158.50856
2019-06-27,1252.34,2188.17,1096.65,611.44,877.05,4102.60156,160.43153
2019-06-28,1261.61,2187.78,1114.01,620.39,881.11,4030.15576,159.08328
2019-07-01,1280.38,2202.71,1123.5,609.87,897.48,4071.62598,156.20877
2019-07-02,1267.37,2229.94,1123.72,619.53,880.16,3874.8938,154.30688
2019-07-03,1267.94,2265.52,1105.97,613.14,887.73,3944.67651,157.5394
2019-07-05,1259.53,2228.38,1118.96,631.75,902.21,3942.77051,165.77324
2019-07-08,1247.58,2249.12,1108.42,626.58,902.83,3955.3894,164.84219
2019-07-09,1254.93,2240.68,1103.54,620.48,904.83,3966.13745,166.31305
2019-07-10,1264.46,2275.09,1091.65,615.97,927.63,4132.6084,167.1371
2019-07-11,1263.53,2278.28,1106,602.19,921.35,4120.11816,165.35225
2019-07-12,1285.41,2254.67,1107.99,605.17,927.77,4128.72021,168.20712
2019-07-15,1281.88,2264.98,1106.1,603.9,934.94,4083.16626,165.02626
2019-07-16,1276.25,2260.66,1106.99,596.61,925.16,3958.93774,158.43996
2019-07-17,1281.27,2269.73,1102.22,598.05,915.02,3909.07593,158.62119
2019-07-18,1312.81,2270.6,1106.98,589.61,924.09,3807.54321,157.46567
2019-07-19,1309.12,2288.8,1105.31,588.11,917.05,3831.59961,155.041
2019-07-22,1355.73,2281.5,1097.13,593.26,918.53,3873.81104,159.30721
2019-07-23,1355.84,2277.47,1103.1,594.28,910.87,3918.94653,158.77361
2019-07-24,1373.96,2273.92,1121.56,602.98,921.26,3852.95947,153.07033
2019-07-25,1349.51,2273.77,1123.56,602.46,904.28,3867.72168,154.92979
2019-07-26,1351.17,2249.91,1130.18,597.32,912.14,3870.52222,149.38011
2019-07-29,1354.45,2264.26,1133.59,602.43,900.54,3908.81738,147.15628
2019-07-30,1354.46,2177.54,1158.47,594.08,920.93,3999.52881,147.23503
2019-07-31,1344.69,2173.54,1154.92,584.02,921.97,4034.60962,153.79453
2019-08-01,1349.18,2193.09,1150.96,589.46,910.89,3714.75415,151.61981
2019-08-02,1330.69,2174.71,1153.57,605.56,889.6,3874.88232,147.65765
2019-08-05,1270.2,2142.94,1131.27,587.7,858.82,3880.1189,146.86133
2019-08-06,1287.97,2174.73,1136.3,594.7,855.65,3809.95557,149.96861
2019-08-07,1321.41,2209.96,1145.33,592.21,857.77,3632.29468,148.09297
2019-08-08,1343.74,2209.45,1252.71,605.09,888.62,3701.0752,149.90271
2019-08-09,1318.82,2223.54,1243.39,600.16,893.08,3871.09131,150.51088
